confidence_level,country_id,data_origin,engine_weight_limit,estimates,estimation_method,field_origins,method_note,source_basis,team_name,team_wc_id,year
C,country_belgium,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 52.52, ""shots_for"": 13.26, ""shots_against"": 8.54, ""passes_completed"": 382.61, ""crosses"": 16.5, ""set_piece_goals"": null, ""pressing_intensity"": 54.3, ""direct_attacks"": 24.62, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Belgium 1990,team_belgium_1990,1990
C,country_brazil,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 56.27, ""shots_for"": 9.47, ""shots_against"": 5.5, ""passes_completed"": 420.86, ""crosses"": 14.87, ""set_piece_goals"": null, ""pressing_intensity"": 59.8, ""direct_attacks"": 20.81, ""tactical_style_profile"": ""possession""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Brazil 1990,team_brazil_1990,1990
C,country_cameroon,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 52.37, ""shots_for"": 12.61, ""shots_against"": 15.33, ""passes_completed"": 386.03, ""crosses"": 16.26, ""set_piece_goals"": null, ""pressing_intensity"": 52.72, ""direct_attacks"": 24.17, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Cameroon 1990,team_cameroon_1990,1990
C,country_colombia,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 46.27, ""shots_for"": 8.37, ""shots_against"": 8.94, ""passes_completed"": 326.36, ""crosses"": 15.87, ""set_piece_goals"": null, ""pressing_intensity"": 46.7, ""direct_attacks"": 24.31, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Colombia 1990,team_colombia_1990,1990
C,country_costa_rica,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 49.77, ""shots_for"": 8.92, ""shots_against"": 12.88, ""passes_completed"": 362.81, ""crosses"": 15.52, ""set_piece_goals"": null, ""pressing_intensity"": 50.1, ""direct_attacks"": 23.08, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Costa Rica 1990,team_costa_rica_1990,1990
C,country_czechoslovakia,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 56.07, ""shots_for"": 17.83, ""shots_against"": 8.38, ""passes_completed"": 412.67, ""crosses"": 17.39, ""set_piece_goals"": null, ""pressing_intensity"": 58.6, ""direct_attacks"": 25.88, ""tactical_style_profile"": ""possession""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Czechoslovakia 1990,team_czechoslovakia_1990,1990
C,country_egypt,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 40.1, ""shots_for"": 7.0, ""shots_against"": 6.44, ""passes_completed"": 270.71, ""crosses"": 14.82, ""set_piece_goals"": null, ""pressing_intensity"": 39.8, ""direct_attacks"": 23.13, ""tactical_style_profile"": ""defensive_control""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Egypt 1990,team_egypt_1990,1990
C,country_england,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 50.27, ""shots_for"": 10.0, ""shots_against"": 7.41, ""passes_completed"": 363.2, ""crosses"": 15.83, ""set_piece_goals"": null, ""pressing_intensity"": 51.83, ""direct_attacks"": 23.62, ""tactical_style_profile"": ""defensive_control""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",England 1990,team_england_1990,1990
C,country_italy,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 60.12, ""shots_for"": 13.43, ""shots_against"": 5.5, ""passes_completed"": 453.44, ""crosses"": 15.56, ""set_piece_goals"": null, ""pressing_intensity"": 64.86, ""direct_attacks"": 21.6, ""tactical_style_profile"": ""possession""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Italy 1990,team_italy_1990,1990
C,country_netherlands,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 40.89, ""shots_for"": 7.0, ""shots_against"": 9.34, ""passes_completed"": 276.41, ""crosses"": 15.79, ""set_piece_goals"": null, ""pressing_intensity"": 40.15, ""direct_attacks"": 24.94, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Netherlands 1990,team_netherlands_1990,1990
C,country_republic_of_ireland,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 44.06, ""shots_for"": 7.0, ""shots_against"": 5.54, ""passes_completed"": 308.27, ""crosses"": 14.59, ""set_piece_goals"": null, ""pressing_intensity"": 44.76, ""direct_attacks"": 22.08, ""tactical_style_profile"": ""defensive_control""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Republic of Ireland 1990,team_republic_of_ireland_1990,1990
C,country_romania,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 46.77, ""shots_for"": 8.37, ""shots_against"": 6.76, ""passes_completed"": 329.96, ""crosses"": 15.82, ""set_piece_goals"": null, ""pressing_intensity"": 47.75, ""direct_attacks"": 24.13, ""tactical_style_profile"": ""defensive_control""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Romania 1990,team_romania_1990,1990
C,country_scotland,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 46.6, ""shots_for"": 7.0, ""shots_against"": 8.8, ""passes_completed"": 332.5, ""crosses"": 15.01, ""set_piece_goals"": null, ""pressing_intensity"": 47.13, ""direct_attacks"": 22.52, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Scotland 1990,team_scotland_1990,1990
C,country_south_korea,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 38.0, ""shots_for"": 7.0, ""shots_against"": 18.03, ""passes_completed"": 260.0, ""crosses"": 15.03, ""set_piece_goals"": null, ""pressing_intensity"": 35.0, ""direct_attacks"": 23.87, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",South Korea 1990,team_south_korea_1990,1990
C,country_soviet_union,mixed_estimated_proxy_and_synthetic_comparable,0.3,"{""possession_avg"": 48.26, ""shots_for"": 11.45, ""shots_against"": 11.7, ""passes_completed"": 344.5, ""crosses"": 16.51, ""set_piece_goals"": null, ""pressing_intensity"": 48.53, ""direct_attacks"": 25.27, ""tactical_style_profile"": ""balanced""}",G3_team_style_from_results_and_goal_profile_v1,"{""possession_avg"": ""synthetic_comparable"", ""shots_for"": ""estimated_proxy"", ""shots_against"": ""estimated_proxy"", ""passes_completed"": ""synthetic_comparable"", ""crosses"": ""synthetic_comparable"", ""set_piece_goals"": ""estimated_proxy"", ""pressing_intensity"": ""synthetic_comparable"", ""direct_attacks"": ""synthetic_comparable"", ""tactical_style_profile"": ""synthetic_comparable""}","Estimativa de estilo coletivo para diferenciar padrões de simulação; não representa estatística oficial de posse, passes ou pressão.","[""team_wc_metrics.goals_for_per_game"", ""team_wc_metrics.goals_against_per_game"", ""team_wc_metrics.win_rate"", ""team_wc_metrics.goal_difference""]",Soviet Union 1990,team_soviet_union_1990,1990
